user_id,gender,age,zipcode,occupation
862,M,35,10019,executive/managerial
946,M,35,48103-8929,executive/managerial
950,M,35,21044,executive/managerial
1036,M,35,28036,executive/managerial
1063,M,35,50265,executive/managerial
1098,M,35,94945,executive/managerial
1181,M,35,20716,executive/managerial
1209,M,35,94127,executive/managerial
1259,M,35,2020010,executive/managerial
1315,M,35,75214,executive/managerial
1397,M,35,55901,executive/managerial
1487,M,35,7644,executive/managerial
1592,M,35,50111,executive/managerial
1600,M,35,8234,executive/managerial
1661,M,35,80526,executive/managerial
1696,M,35,95765,executive/managerial
1741,M,35,91107,executive/managerial
1763,M,35,76248,executive/managerial
1797,M,35,52003,executive/managerial
1838,M,35,10011,executive/managerial
1849,M,35,11747,executive/managerial
1864,M,35,94306,executive/managerial
1873,M,35,2127,executive/managerial
1923,M,35,90026,executive/managerial
1927,M,35,94806,executive/managerial
1980,M,35,6460,executive/managerial
2051,M,35,93906,executive/managerial
2209,M,35,10011,executive/managerial
2319,M,35,48104,executive/managerial
2395,M,35,8021,executive/managerial
2421,M,35,44306,executive/managerial
2455,M,35,48197,executive/managerial
2491,M,35,22904,executive/managerial
2539,M,35,32444,executive/managerial
2575,M,35,76248,executive/managerial
2583,M,35,19610,executive/managerial
2587,M,35,55124,executive/managerial
2594,M,35,31047,executive/managerial
2605,M,35,75013,executive/managerial
2616,M,35,2657,executive/managerial
2625,M,35,61910,executive/managerial
2655,M,35,66224,executive/managerial
2664,M,35,52402,executive/managerial
2672,M,35,4096,executive/managerial
2673,M,35,77040,executive/managerial
2683,M,35,60188,executive/managerial
2722,M,35,22043,executive/managerial
2725,M,35,30071,executive/managerial
2731,M,35,11050,executive/managerial
2755,M,35,29631,executive/managerial
2779,M,35,10040,executive/managerial
2793,M,35,70116,executive/managerial
2814,M,35,2127,executive/managerial
2830,M,35,94506,executive/managerial
2890,M,35,90069,executive/managerial
3014,M,35,6430,executive/managerial
3132,M,35,98467,executive/managerial
3156,M,35,7663,executive/managerial
3165,M,35,60611,executive/managerial
3207,M,35,60610,executive/managerial
3220,M,35,54016,executive/managerial
3222,M,35,10583,executive/managerial
3237,M,35,5401,executive/managerial
3238,M,35,10069,executive/managerial
3273,M,35,11201,executive/managerial
3275,M,35,10028,executive/managerial
3278,M,35,10014,executive/managerial
3346,M,35,54016,executive/managerial
3356,M,35,95031,executive/managerial
3384,M,35,91304,executive/managerial
3394,M,35,90069,executive/managerial
3401,M,35,76109,executive/managerial
3415,M,35,80129,executive/managerial
3453,M,35,7981,executive/managerial
3492,M,35,77005,executive/managerial
3500,M,35,20650,executive/managerial
3523,M,35,53404,executive/managerial
3617,M,35,49034,executive/managerial
3640,M,35,2370,executive/managerial
3660,M,35,15137,executive/managerial
3675,M,35,6680,executive/managerial
3696,M,35,19149,executive/managerial
3727,M,35,74401,executive/managerial
3813,M,35,80910,executive/managerial
3886,M,35,95008,executive/managerial
4000,M,35,8876,executive/managerial
4005,M,35,12110,executive/managerial
4030,M,35,89128,executive/managerial
4098,M,35,53150,executive/managerial
4116,M,35,7040,executive/managerial
4172,M,35,19901,executive/managerial
4204,M,35,6905,executive/managerial
4213,M,35,63125,executive/managerial
4241,M,35,11767,executive/managerial
4267,M,35,2171,executive/managerial
4271,M,35,83405,executive/managerial
4319,M,35,44125,executive/managerial
4425,M,35,98607,executive/managerial
4455,M,35,27511,executive/managerial
4474,M,35,28805,executive/managerial
4488,M,35,72703,executive/managerial
4511,M,35,62234,executive/managerial
4571,M,35,21013,executive/managerial
4577,M,35,48306,executive/managerial
4585,M,35,30324,executive/managerial
4602,M,35,10021,executive/managerial
4669,M,35,19004,executive/managerial
4718,M,35,3885,executive/managerial
4723,M,35,90014-1718,executive/managerial
4741,M,35,15203,executive/managerial
4788,M,35,85331,executive/managerial
4796,M,35,98103,executive/managerial
4894,M,35,14607,executive/managerial
4971,M,35,94086,executive/managerial
4996,M,35,94550,executive/managerial
5022,M,35,91001,executive/managerial
5036,M,35,14850,executive/managerial
5068,M,35,19004,executive/managerial
5132,M,35,77565,executive/managerial
5135,M,35,64055,executive/managerial
5145,M,35,77565-2332,executive/managerial
5159,M,35,37027,executive/managerial
5168,M,35,1720,executive/managerial
5195,M,35,80304,executive/managerial
5206,M,35,91302,executive/managerial
5231,M,35,92506,executive/managerial
5239,M,35,7043,executive/managerial
5260,M,35,78705,executive/managerial
5263,M,35,40601,executive/managerial
5267,M,35,20191,executive/managerial
5295,M,35,55124,executive/managerial
5358,M,35,10625,executive/managerial
5374,M,35,38018,executive/managerial
5393,M,35,10471,executive/managerial
5454,M,35,10001,executive/managerial
5464,M,35,77079,executive/managerial
5478,M,35,2766,executive/managerial
5566,M,35,20901,executive/managerial
5575,M,35,19808,executive/managerial
5599,M,35,90020,executive/managerial
5615,M,35,7028,executive/managerial
5667,M,35,10009,executive/managerial
5674,M,35,94306,executive/managerial
5772,M,35,16365,executive/managerial
5807,M,35,1940,executive/managerial
5879,M,35,2135,executive/managerial
5882,M,35,60510,executive/managerial
5962,M,35,80221,executive/managerial
5971,M,35,49504,executive/managerial
5981,M,35,1776,executive/managerial
30,F,35,19143,executive/managerial
98,F,35,33547,executive/managerial
265,F,35,55116,executive/managerial
353,F,35,92625,executive/managerial
387,F,35,55111,executive/managerial
934,F,35,97401,executive/managerial
1072,F,35,7601,executive/managerial
1136,F,35,90274,executive/managerial
1894,F,35,94602,executive/managerial
1920,F,35,80122,executive/managerial
2009,F,35,60625,executive/managerial
2371,F,35,6082,executive/managerial
2677,F,35,66204,executive/managerial
2739,F,35,92316,executive/managerial
3020,F,35,60302,executive/managerial
3286,F,35,80013,executive/managerial
3347,F,35,91362,executive/managerial
3501,F,35,30309,executive/managerial
3549,F,35,60137,executive/managerial
3603,F,35,78704,executive/managerial
3743,F,35,89128,executive/managerial
3943,F,35,98074,executive/managerial
4148,F,35,55021,executive/managerial
4246,F,35,48034,executive/managerial
4434,F,35,60201,executive/managerial
4468,F,35,75601,executive/managerial
4674,F,35,8318,executive/managerial
4770,F,35,10012,executive/managerial
5048,F,35,30350,executive/managerial
5182,F,35,55441,executive/managerial
5342,F,35,22039,executive/managerial
5579,F,35,7039,executive/managerial
5611,F,35,4015,executive/managerial
5804,F,35,94306,executive/managerial
5841,F,35,10024,executive/managerial
5901,F,35,92075,executive/managerial
6017,F,35,21117,executive/managerial
38,F,18,2215,college/grad student
41,F,18,15116,college/grad student
92,F,18,44243,college/grad student
122,F,18,94305,college/grad student
162,F,18,93117,college/grad student
200,F,18,84321,college/grad student
203,F,18,53715,college/grad student
213,F,18,1609,college/grad student
224,F,18,14850,college/grad student
242,F,18,53706,college/grad student
246,F,18,60625,college/grad student
298,F,18,19010,college/grad student
310,F,18,31207,college/grad student
313,F,18,2138,college/grad student
365,F,18,2138,college/grad student
372,F,18,72227,college/grad student
428,F,18,55455,college/grad student
459,F,18,55105,college/grad student
464,F,18,55455,college/grad student
473,F,18,55112,college/grad student
480,F,18,55422,college/grad student
541,F,18,5849574,college/grad student
569,F,18,97339,college/grad student
605,F,18,44425,college/grad student
701,F,18,1002,college/grad student
814,F,18,92612,college/grad student
995,F,18,96803,college/grad student
1068,F,18,77581,college/grad student
1092,F,18,49525,college/grad student
1125,F,18,53715,college/grad student
1232,F,18,43235,college/grad student
1314,F,18,68154,college/grad student
1356,F,18,91706,college/grad student
1460,F,18,95132,college/grad student
1557,F,18,10039,college/grad student
1561,F,18,11214,college/grad student
1580,F,18,76201,college/grad student
1581,F,18,10003,college/grad student
1664,F,18,76707,college/grad student
1688,F,18,34243,college/grad student
1697,F,18,98052,college/grad student
1705,F,18,85033,college/grad student
1711,F,18,30134,college/grad student
1730,F,18,60137,college/grad student
1755,F,18,77005,college/grad student
1808,F,18,22031,college/grad student
1824,F,18,43560,college/grad student
1832,F,18,14433,college/grad student
1844,F,18,53711,college/grad student
1858,F,18,59715,college/grad student
1911,F,18,92805,college/grad student
1944,F,18,93107,college/grad student
1951,F,18,90630,college/grad student
1957,F,18,23185,college/grad student
2073,F,18,13148,college/grad student
2138,F,18,88119,college/grad student
2150,F,18,22904,college/grad student
2257,F,18,59715,college/grad student
2258,F,18,10033,college/grad student
2306,F,18,2138,college/grad student
2325,F,18,27708,college/grad student
2464,F,18,44106,college/grad student
2495,F,18,56401,college/grad student
2618,F,18,53538,college/grad student
2679,F,18,2143,college/grad student
2692,F,18,14620,college/grad student
2734,F,18,2912,college/grad student
2747,F,18,90025,college/grad student
2763,F,18,48104,college/grad student
2775,F,18,90038,college/grad student
2782,F,18,48858,college/grad student
2800,F,18,73070,college/grad student
2846,F,18,91604,college/grad student
2854,F,18,64151,college/grad student
2873,F,18,64093,college/grad student
2891,F,18,66044,college/grad student
2912,F,18,48104,college/grad student
2924,F,18,94121,college/grad student
2936,F,18,94122,college/grad student
2937,F,18,48103,college/grad student
2944,F,18,48104,college/grad student
2963,F,18,48104,college/grad student
2973,F,18,48108,college/grad student
2977,F,18,48104,college/grad student
3004,F,18,2138,college/grad student
3026,F,18,45750,college/grad student
3065,F,18,48135,college/grad student
3070,F,18,10708,college/grad student
3196,F,18,45219,college/grad student
3202,F,18,24060,college/grad student
3219,F,18,54302,college/grad student
3244,F,18,92647,college/grad student
3259,F,18,95616,college/grad student
3312,F,18,90039,college/grad student
3322,F,18,68516,college/grad student
3343,F,18,79912,college/grad student
3349,F,18,92054,college/grad student
3510,F,18,2142,college/grad student
3525,F,18,2142,college/grad student
3750,F,18,94116,college/grad student
3794,F,18,53211,college/grad student
3795,F,18,91405,college/grad student
3951,F,18,60014,college/grad student
3971,F,18,80228,college/grad student
3987,F,18,1742,college/grad student
4300,F,18,98125,college/grad student
4371,F,18,63109,college/grad student
4383,F,18,93940,college/grad student
4387,F,18,63109,college/grad student
4391,F,18,43402,college/grad student
4398,F,18,43612,college/grad student
4399,F,18,43403,college/grad student
4400,F,18,43402,college/grad student
4579,F,18,63332,college/grad student
4596,F,18,94611,college/grad student
4611,F,18,78705,college/grad student
4612,F,18,94702,college/grad student
4629,F,18,94309,college/grad student
4660,F,18,6074,college/grad student
4662,F,18,84109,college/grad student
4675,F,18,27514,college/grad student
4700,F,18,48109,college/grad student
4745,F,18,6268,college/grad student
4752,F,18,94121,college/grad student
4799,F,18,2809,college/grad student
4849,F,18,44515,college/grad student
4936,F,18,63144,college/grad student
4938,F,18,55406,college/grad student
4998,F,18,48433,college/grad student
5007,F,18,91030,college/grad student
5050,F,18,11024,college/grad student
5081,F,18,19102,college/grad student
5158,F,18,44509,college/grad student
5160,F,18,90066,college/grad student
5198,F,18,55118,college/grad student
5282,F,18,63146,college/grad student
5290,F,18,60613,college/grad student
5305,F,18,95602,college/grad student
5388,F,18,10580,college/grad student
5400,F,18,30010,college/grad student
5444,F,18,55449,college/grad student
5495,F,18,95076,college/grad student
5530,F,18,63141,college/grad student
5547,F,18,10025,college/grad student
5548,F,18,2138,college/grad student
5597,F,18,95008,college/grad student
5618,F,18,92612,college/grad student
5619,F,18,22310,college/grad student
5632,F,18,78628,college/grad student
5639,F,18,62025,college/grad student
5644,F,18,92833,college/grad student
5649,F,18,90025,college/grad student
5688,F,18,78666,college/grad student
5704,F,18,90024,college/grad student
5705,F,18,90024,college/grad student
5745,F,18,90024,college/grad student
5830,F,18,78209,college/grad student
5847,F,18,2464,college/grad student
5906,F,18,19803,college/grad student
5956,F,18,2142,college/grad student
5959,F,18,14850,college/grad student
5985,F,18,78705-5221,college/grad student
5992,F,18,21046,college/grad student
25,M,18,1609,college/grad student
39,M,18,61820,college/grad student
47,M,18,94305,college/grad student
52,M,18,72212,college/grad student
63,M,18,54902,college/grad student
68,M,18,53706,college/grad student
70,M,18,53703,college/grad student
73,M,18,53706,college/grad student
77,M,18,15321,college/grad student
84,M,18,53140,college/grad student
85,M,18,94945,college/grad student
131,M,18,6520,college/grad student
135,M,18,20006,college/grad student
145,M,18,19081,college/grad student
147,M,18,91360,college/grad student
152,M,18,48104,college/grad student
163,M,18,85013,college/grad student
166,M,18,92802,college/grad student
182,M,18,3052,college/grad student
191,M,18,4915,college/grad student
199,M,18,83706,college/grad student
202,M,18,53706,college/grad student
217,M,18,22903,college/grad student
271,M,18,48202,college/grad student
273,M,18,55427,college/grad student
274,M,18,55455,college/grad student
301,M,18,61820,college/grad student
302,M,18,4901,college/grad student
311,M,18,31201,college/grad student
321,M,18,55128,college/grad student
351,M,18,55105,college/grad student
352,M,18,60115,college/grad student
371,M,18,2141,college/grad student
403,M,18,2138,college/grad student
404,M,18,10128,college/grad student
423,M,18,55455,college/grad student
426,M,18,55455,college/grad student
436,M,18,43023,college/grad student
453,M,18,55102,college/grad student
457,M,18,54703,college/grad student
489,M,18,55455,college/grad student
491,M,18,56043,college/grad student
496,M,18,55455,college/grad student
542,M,18,78705,college/grad student
555,M,18,53213,college/grad student
572,M,18,61801,college/grad student
582,M,18,67042,college/grad student
608,M,18,18011,college/grad student
621,M,18,93560,college/grad student
626,M,18,77005,college/grad student
640,M,18,47406,college/grad student
662,M,18,99163,college/grad student
671,M,18,61761,college/grad student
686,M,18,27514,college/grad student
694,M,18,76401,college/grad student
698,M,18,76401,college/grad student
714,M,18,76013,college/grad student
716,M,18,98188,college/grad student
747,M,18,98606,college/grad student
770,M,18,98499,college/grad student
774,M,18,22903,college/grad student
781,M,18,95076,college/grad student
787,M,18,77802,college/grad student
803,M,18,67217,college/grad student
807,M,18,89015,college/grad student
813,M,18,70002,college/grad student
817,M,18,41076,college/grad student
818,M,18,60107,college/grad student
828,M,18,70817,college/grad student
851,M,18,75287,college/grad student
890,M,18,92153,college/grad student
894,M,18,31602,college/grad student
920,M,18,92173,college/grad student
936,M,18,34567,college/grad student
1006,M,18,53220,college/grad student
1018,M,18,95616,college/grad student
1027,M,18,77005,college/grad student
1081,M,18,68144-2410,college/grad student
1086,M,18,98225,college/grad student
1106,M,18,90241,college/grad student
1113,M,18,97215,college/grad student
1120,M,18,95616,college/grad student
1137,M,18,13165,college/grad student
1152,M,18,30328,college/grad student
1201,M,18,84112-2004,college/grad student
1211,M,18,10027,college/grad student
1234,M,18,91006,college/grad student
1237,M,18,32720,college/grad student
1246,M,18,98225,college/grad student
1261,M,18,40205,college/grad student
1278,M,18,98312,college/grad student
1302,M,18,85282,college/grad student
1313,M,18,43214,college/grad student
1393,M,18,6430,college/grad student
1402,M,18,90601,college/grad student
1409,M,18,97215,college/grad student
1414,M,18,85035,college/grad student
1418,M,18,48197,college/grad student
1420,M,18,1375,college/grad student
1430,M,18,97215,college/grad student
1447,M,18,80521,college/grad student
1450,M,18,94704,college/grad student
1454,M,18,93117,college/grad student
1466,M,18,29201,college/grad student
1470,M,18,94118,college/grad student
1483,M,18,54481,college/grad student
1491,M,18,6511,college/grad student
1498,M,18,2139,college/grad student
1502,M,18,12188,college/grad student
1514,M,18,97215,college/grad student
1519,M,18,38120,college/grad student
1524,M,18,6459,college/grad student
1529,M,18,97266,college/grad student
1550,M,18,11580,college/grad student
1556,M,18,48073,college/grad student
1578,M,18,22201,college/grad student
1622,M,18,53715,college/grad student
1626,M,18,10010,college/grad student
1629,M,18,10003,college/grad student
1655,M,18,94507,college/grad student
1663,M,18,77845,college/grad student
1676,M,18,91301,college/grad student
1681,M,18,78705,college/grad student
1718,M,18,43235,college/grad student
1720,M,18,94720,college/grad student
1724,M,18,961,college/grad student
1728,M,18,11710-1641,college/grad student
1732,M,18,13655,college/grad student
1765,M,18,13655,college/grad student
1773,M,18,7030,college/grad student
1778,M,18,94704,college/grad student
1783,M,18,10027,college/grad student
1785,M,18,4901,college/grad student
1791,M,18,19146,college/grad student
1800,M,18,70118,college/grad student
1802,M,18,22903,college/grad student
1805,M,18,22401,college/grad student
1806,M,18,22032,college/grad student
1828,M,18,7030,college/grad student
1830,M,18,12180,college/grad student
1831,M,18,53190,college/grad student
1839,M,18,7940,college/grad student
1842,M,18,53190,college/grad student
1847,M,18,60047,college/grad student
1855,M,18,93004,college/grad student
1863,M,18,90048,college/grad student
1909,M,18,89146,college/grad student
1943,M,18,91501,college/grad student
1975,M,18,97361,college/grad student
1992,M,18,85259,college/grad student
2000,M,18,44685,college/grad student
2005,M,18,58601,college/grad student
2010,M,18,81520,college/grad student
2014,M,18,53233,college/grad student
2015,M,18,1003,college/grad student
2023,M,18,56001,college/grad student
2062,M,18,44646,college/grad student
2074,M,18,48197,college/grad student
2076,M,18,13165,college/grad student
2078,M,18,13323,college/grad student
2083,M,18,64920,college/grad student
2084,M,18,23186,college/grad student
2116,M,18,49546,college/grad student
2127,M,18,12309,college/grad student
2143,M,18,32607,college/grad student
2152,M,18,22807,college/grad student
2184,M,18,45403,college/grad student
2191,M,18,45231,college/grad student
2207,M,18,7508,college/grad student
2212,M,18,80521,college/grad student
2242,M,18,60115,college/grad student
2326,M,18,1040,college/grad student
2350,M,18,44312,college/grad student
2403,M,18,37743,college/grad student
2461,M,18,98117,college/grad student
2494,M,18,52003,college/grad student
2590,M,18,94044,college/grad student
2595,M,18,15213,college/grad student
2620,M,18,47306,college/grad student
2682,M,18,43210,college/grad student
2691,M,18,6459,college/grad student
2694,M,18,90024,college/grad student
2714,M,18,96815,college/grad student
2756,M,18,97331,college/grad student
2777,M,18,95326,college/grad student
2789,M,18,90025,college/grad student
2792,M,18,2452,college/grad student
2824,M,18,2111,college/grad student
2828,M,18,2454,college/grad student
2847,M,18,10027,college/grad student
2879,M,18,60062,college/grad student
2886,M,18,60073,college/grad student
2894,M,18,44130,college/grad student
2898,M,18,2453,college/grad student
2931,M,18,16803,college/grad student
2957,M,18,48104,college/grad student
2960,M,18,48104,college/grad student
2970,M,18,48104,college/grad student
2974,M,18,48105,college/grad student
2983,M,18,97850,college/grad student
2985,M,18,97333,college/grad student
2987,M,18,15213,college/grad student
2992,M,18,14853,college/grad student
3001,M,18,94704,college/grad student
3006,M,18,45750,college/grad student
3008,M,18,94403,college/grad student
3027,M,18,85719,college/grad student
3029,M,18,92037,college/grad student
3031,M,18,48135,college/grad student
3033,M,18,2906,college/grad student
3054,M,18,44056,college/grad student
3062,M,18,3106,college/grad student
3063,M,18,3106,college/grad student
3066,M,18,61801,college/grad student
3069,M,18,97470,college/grad student
3077,M,18,43202,college/grad student
3111,M,18,56520,college/grad student
3120,M,18,55414,college/grad student
3133,M,18,33720,college/grad student
3134,M,18,55455,college/grad student
3145,M,18,2138,college/grad student
3149,M,18,92602,college/grad student
3152,M,18,61801,college/grad student
3166,M,18,32607,college/grad student
3192,M,18,2912,college/grad student
3195,M,18,80228,college/grad student
3235,M,18,87801,college/grad student
3240,M,18,55403,college/grad student
3294,M,18,78749,college/grad student
3297,M,18,91325,college/grad student
3370,M,18,92833,college/grad student
3378,M,18,48135,college/grad student
3386,M,18,55414,college/grad student
3391,M,18,48135,college/grad student
3411,M,18,2139,college/grad student
3434,M,18,48867,college/grad student
3459,M,18,76266,college/grad student
3471,M,18,80302,college/grad student
3479,M,18,78626,college/grad student
3481,M,18,94122,college/grad student
3484,M,18,28403,college/grad student
3487,M,18,60611,college/grad student
3489,M,18,60201,college/grad student
3495,M,18,94608,college/grad student
3503,M,18,59715,college/grad student
3508,M,18,2151,college/grad student
3509,M,18,2115,college/grad student
3516,M,18,42101,college/grad student
3536,M,18,57103,college/grad student
3559,M,18,11364,college/grad student
3571,M,18,10044,college/grad student
3621,M,18,33023,college/grad student
3630,M,18,77005,college/grad student
3631,M,18,77005,college/grad student
3639,M,18,78250,college/grad student
3648,M,18,85210,college/grad student
3659,M,18,29649,college/grad student
3725,M,18,32608,college/grad student
3728,M,18,7030,college/grad student
3729,M,18,20037,college/grad student
3733,M,18,2777,college/grad student
3734,M,18,77840,college/grad student
3748,M,18,2026,college/grad student
3777,M,18,23112,college/grad student
3793,M,18,21093,college/grad student
3806,M,18,55104,college/grad student
3830,M,18,60630,college/grad student
3844,M,18,73071,college/grad student
3861,M,18,12604,college/grad student
3871,M,18,64468,college/grad student
3884,M,18,78759,college/grad student
3887,M,18,80513,college/grad student
3890,M,18,33143,college/grad student
3922,M,18,53211,college/grad student
3942,M,18,49855,college/grad student
3954,M,18,32601,college/grad student
4012,M,18,49503-1313,college/grad student
4035,M,18,45251,college/grad student
4047,M,18,30606,college/grad student
4101,M,18,23233,college/grad student
4117,M,18,43551,college/grad student
4144,M,18,2451,college/grad student
4194,M,18,60637,college/grad student
4198,M,18,80631,college/grad student
4217,M,18,18042,college/grad student
4315,M,18,44266,college/grad student
4323,M,18,82072,college/grad student
4352,M,18,11010,college/grad student
4359,M,18,33168,college/grad student
4374,M,18,43201,college/grad student
4392,M,18,43402,college/grad student
4393,M,18,43402,college/grad student
4397,M,18,43402,college/grad student
4401,M,18,10027,college/grad student
4407,M,18,2143,college/grad student
4411,M,18,92122,college/grad student
4412,M,18,16802,college/grad student
4416,M,18,2134,college/grad student
4423,M,18,52241,college/grad student
4441,M,18,98105,college/grad student
4465,M,18,2148,college/grad student
4475,M,18,10020,college/grad student
4489,M,18,78613,college/grad student
4491,M,18,52405,college/grad student
4495,M,18,22906,college/grad student
4507,M,18,61820,college/grad student
4516,M,18,53142,college/grad student
4531,M,18,85701,college/grad student
4534,M,18,72202,college/grad student
4567,M,18,98105,college/grad student
4592,M,18,66044,college/grad student
4631,M,18,94111,college/grad student
4635,M,18,94703,college/grad student
4648,M,18,73071,college/grad student
4747,M,18,26201,college/grad student
4791,M,18,55116,college/grad student
4800,M,18,80521,college/grad student
4823,M,18,46219,college/grad student
4889,M,18,63108,college/grad student
4949,M,18,55104,college/grad student
4967,M,18,94708,college/grad student
5011,M,18,64154,college/grad student
5013,M,18,26241,college/grad student
5064,M,18,43215,college/grad student
5084,M,18,10013,college/grad student
5143,M,18,44502,college/grad student
5170,M,18,63141,college/grad student
5202,M,18,2871,college/grad student
5219,M,18,94706,college/grad student
5225,M,18,55120,college/grad student
5244,M,18,1095,college/grad student
5254,M,18,32606,college/grad student
5264,M,18,15217,college/grad student
5280,M,18,12604,college/grad student
5285,M,18,55410,college/grad student
5316,M,18,55104,college/grad student
5332,M,18,30332,college/grad student
5367,M,18,55344,college/grad student
5380,M,18,1125,college/grad student
5382,M,18,7461,college/grad student
5425,M,18,53211,college/grad student
5436,M,18,90024,college/grad student
5453,M,18,30305,college/grad student
5460,M,18,2143,college/grad student
5492,M,18,55104,college/grad student
5510,M,18,191004,college/grad student
5515,M,18,16101,college/grad student
5568,M,18,49841,college/grad student
5598,M,18,27607,college/grad student
5607,M,18,11209,college/grad student
5628,M,18,90024,college/grad student
5646,M,18,96744,college/grad student
5664,M,18,48363,college/grad student
5665,M,18,10461-1301,college/grad student
5670,M,18,48109,college/grad student
5690,M,18,78666,college/grad student
5709,M,18,90024,college/grad student
5715,M,18,90024,college/grad student
5774,M,18,94118,college/grad student
5791,M,18,44074,college/grad student
5811,M,18,60202,college/grad student
5826,M,18,60201,college/grad student
5884,M,18,20057,college/grad student
5891,M,18,55404,college/grad student
5915,M,18,58102,college/grad student
5936,M,18,37130,college/grad student
5951,M,18,77005,college/grad student
5998,M,18,61820,college/grad student
6008,M,18,78705,college/grad student
6027,M,18,20742,college/grad student
6028,M,18,94133,college/grad student
189,M,18,60076,other or not specified
272,M,18,80302,other or not specified
295,M,18,80203,other or not specified
306,M,18,53051,other or not specified
336,M,18,98765,other or not specified
357,M,18,98103,other or not specified
394,M,18,55013,other or not specified
401,M,18,55129,other or not specified
429,M,18,54901,other or not specified
524,M,18,91320,other or not specified
592,M,18,92103,other or not specified
620,M,18,13210,other or not specified
699,M,18,73505,other or not specified
709,M,18,92647,other or not specified
715,M,18,53715,other or not specified
720,M,18,55129,other or not specified
742,M,18,54758,other or not specified
784,M,18,11040,other or not specified
860,M,18,78237,other or not specified
947,M,18,21015,other or not specified
978,M,18,19116,other or not specified
1047,M,18,62225,other or not specified
1159,M,18,48314,other or not specified
1221,M,18,19134,other or not specified
1495,M,18,77341,other or not specified
1517,M,18,10002,other or not specified
1582,M,18,10705,other or not specified
1653,M,18,94044,other or not specified
1710,M,18,94530,other or not specified
1764,M,18,75149,other or not specified
1841,M,18,95037,other or not specified
2077,M,18,55112,other or not specified
2085,M,18,6360,other or not specified
2093,M,18,48322,other or not specified
2144,M,18,46517,other or not specified
2163,M,18,87122,other or not specified
2454,M,18,97005,other or not specified
2530,M,18,42420,other or not specified
2562,M,18,98021,other or not specified
2621,M,18,46304,other or not specified
2799,M,18,55404,other or not specified
2837,M,18,49506,other or not specified
2950,M,18,72761,other or not specified
2996,M,18,63011,other or not specified
3199,M,18,57106,other or not specified
3225,M,18,15237,other or not specified
3389,M,18,13603,other or not specified
3454,M,18,92122,other or not specified
3522,M,18,97469,other or not specified
3579,M,18,32219,other or not specified
3584,M,18,76543,other or not specified
3690,M,18,63116,other or not specified
3799,M,18,17844,other or not specified
3802,M,18,94520,other or not specified
3911,M,18,92037,other or not specified
4304,M,18,46250,other or not specified
4415,M,18,2215,other or not specified
4427,M,18,51104,other or not specified
4527,M,18,38111,other or not specified
4919,M,18,84058,other or not specified
5099,M,18,2780,other or not specified
5147,M,18,48314,other or not specified
5213,M,18,31211,other or not specified
5218,M,18,89129,other or not specified
5269,M,18,37211,other or not specified
5394,M,18,60618,other or not specified
5397,M,18,60451,other or not specified
5591,M,18,10009,other or not specified
5652,M,18,47901,other or not specified
5682,M,18,23455-4959,other or not specified
5702,M,18,90034,other or not specified
5730,M,18,94111,other or not specified
5919,M,18,47933,other or not specified
5935,M,18,35115,other or not specified
34,F,18,2135,other or not specified
305,F,18,55414,other or not specified
378,F,18,55105,other or not specified
666,F,18,8540,other or not specified
842,F,18,55102,other or not specified
845,F,18,20009,other or not specified
967,F,18,43615,other or not specified
1094,F,18,92626,other or not specified
1277,F,18,6360,other or not specified
1476,F,18,91030,other or not specified
1555,F,18,20008,other or not specified
1605,F,18,28270,other or not specified
1731,F,18,91601,other or not specified
2035,F,18,45212,other or not specified
2099,F,18,48823,other or not specified
2147,F,18,60641,other or not specified
2148,F,18,81301,other or not specified
2396,F,18,22102,other or not specified
2684,F,18,19143,other or not specified
2968,F,18,48104,other or not specified
3350,F,18,20815,other or not specified
3486,F,18,98225,other or not specified
3707,F,18,34744,other or not specified
3788,F,18,94587,other or not specified
4699,F,18,91765,other or not specified
4705,F,18,75115,other or not specified
4754,F,18,91107,other or not specified
5246,F,18,64030,other or not specified
5883,F,18,2138,other or not specified
5898,F,18,2143,other or not specified
5913,F,18,47901,other or not specified
6031,F,18,45123,other or not specified
18,F,18,95825,clerical/admin
101,F,18,33314,clerical/admin
176,F,18,55016,clerical/admin
249,F,18,48126,sales/marketing
268,F,18,29708,programmer
400,F,18,55422,clerical/admin
430,F,18,55306,K-12 student
500,F,18,55105,artist
528,F,18,83843,technician/engineer
531,F,18,22206,sales/marketing
561,F,18,64060,sales/marketing
601,F,18,6320,writer
619,F,18,94706,academic/educator
695,F,18,4240,academic/educator
746,F,18,95019,unemployed
855,F,18,72701,artist
1114,F,18,75801,homemaker
1146,F,18,80260,self-employed
1174,F,18,91780,self-employed
1196,F,18,22203,sales/marketing
1240,F,18,2144,sales/marketing
1254,F,18,2144,academic/educator
1257,F,18,84101,sales/marketing
1265,F,18,49321,writer
1283,F,18,94607,academic/educator
1347,F,18,11375,academic/educator
1401,F,18,94578,academic/educator
1433,F,18,49505,sales/marketing
1535,F,18,90036,writer
1596,F,18,48108,customer service
1638,F,18,95405,technician/engineer
1645,F,18,62225,homemaker
1659,F,18,99703,homemaker
1678,F,18,97070,technician/engineer
1865,F,18,94606,academic/educator
1962,F,18,60914,academic/educator
2106,F,18,495321,writer
2157,F,18,45244,clerical/admin
2160,F,18,46556,unemployed
2188,F,18,60641,unemployed
2252,F,18,1562,academic/educator
2299,F,18,13090,K-12 student
2480,F,18,94410,writer
2557,F,18,2452,unemployed
